Ano,Distrito,Concelho,Freguesia,Tipo,Numero
2025,Aveiro,Oliveira de Azeméis,"Pinheiro da Bemposta, Travanca e Palmaz",Inscritos,6356.0
2025,Aveiro,Oliveira de Azeméis,"Pinheiro da Bemposta, Travanca e Palmaz",Votantes,3805.0
2025,Aveiro,Oliveira de Azeméis,"Pinheiro da Bemposta, Travanca e Palmaz",TaxaAbstenção,40.14
2025,Aveiro,Oliveira de Azeméis,"Pinheiro da Bemposta, Travanca e Palmaz",Brancos,53.0
2025,Aveiro,Oliveira de Azeméis,"Pinheiro da Bemposta, Travanca e Palmaz",Nulos,37.0
2025,Aveiro,Oliveira de Azeméis,São Martinho da Gândara,Inscritos,1750.0
2025,Aveiro,Oliveira de Azeméis,São Martinho da Gândara,Votantes,1144.0
2025,Aveiro,Oliveira de Azeméis,São Martinho da Gândara,TaxaAbstenção,34.629999999999995
2025,Aveiro,Oliveira de Azeméis,São Martinho da Gândara,Brancos,23.0
2025,Aveiro,Oliveira de Azeméis,São Martinho da Gândara,Nulos,16.0
2025,Aveiro,Oliveira de Azeméis,São Roque,Inscritos,4554.0
2025,Aveiro,Oliveira de Azeméis,São Roque,Votantes,3113.0
2025,Aveiro,Oliveira de Azeméis,São Roque,TaxaAbstenção,31.64
2025,Aveiro,Oliveira de Azeméis,São Roque,Brancos,46.0
2025,Aveiro,Oliveira de Azeméis,São Roque,Nulos,22.0
2025,Aveiro,Oliveira de Azeméis,Vila de Cucujães,Inscritos,9265.0
2025,Aveiro,Oliveira de Azeméis,Vila de Cucujães,Votantes,5923.0
2025,Aveiro,Oliveira de Azeméis,Vila de Cucujães,TaxaAbstenção,36.07
2025,Aveiro,Oliveira de Azeméis,Vila de Cucujães,Brancos,88.0
2025,Aveiro,Oliveira de Azeméis,Vila de Cucujães,Nulos,57.0
2025,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",Inscritos,5886.0
2025,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",Votantes,3627.0
2025,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",TaxaAbstenção,38.38
2025,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",Brancos,44.0
2025,Aveiro,Oliveira do Bairro,"Bustos, Troviscal e Mamarrosa",Nulos,39.0
2025,Aveiro,Oliveira do Bairro,Oiã,Inscritos,6880.0
2025,Aveiro,Oliveira do Bairro,Oiã,Votantes,4467.0
2025,Aveiro,Oliveira do Bairro,Oiã,TaxaAbstenção,35.06999999999999
2025,Aveiro,Oliveira do Bairro,Oiã,Brancos,65.0
2025,Aveiro,Oliveira do Bairro,Oiã,Nulos,18.0
2025,Aveiro,Oliveira do Bairro,Oliveira do Bairro,Inscritos,5688.0
2025,Aveiro,Oliveira do Bairro,Oliveira do Bairro,Votantes,3499.0
2025,Aveiro,Oliveira do Bairro,Oliveira do Bairro,TaxaAbstenção,38.48
2025,Aveiro,Oliveira do Bairro,Oliveira do Bairro,Brancos,64.0
2025,Aveiro,Oliveira do Bairro,Oliveira do Bairro,Nulos,45.0
2025,Aveiro,Oliveira do Bairro,Palhaça,Inscritos,2413.0
2025,Aveiro,Oliveira do Bairro,Palhaça,Votantes,1574.0
2025,Aveiro,Oliveira do Bairro,Palhaça,TaxaAbstenção,34.769999999999996
2025,Aveiro,Oliveira do Bairro,Palhaça,Brancos,21.0
2025,Aveiro,Oliveira do Bairro,Palhaça,Nulos,24.0
2025,Aveiro,Ovar,Cortegaça,Inscritos,3408.0
2025,Aveiro,Ovar,Cortegaça,Votantes,2367.0
2025,Aveiro,Ovar,Cortegaça,TaxaAbstenção,30.549999999999997
2025,Aveiro,Ovar,Cortegaça,Brancos,35.0
2025,Aveiro,Ovar,Cortegaça,Nulos,27.0
2025,Aveiro,Ovar,Esmoriz,Inscritos,11140.0
2025,Aveiro,Ovar,Esmoriz,Votantes,7588.0
2025,Aveiro,Ovar,Esmoriz,TaxaAbstenção,31.89
2025,Aveiro,Ovar,Esmoriz,Brancos,121.0
2025,Aveiro,Ovar,Esmoriz,Nulos,80.0
2025,Aveiro,Ovar,Maceda,Inscritos,3205.0
2025,Aveiro,Ovar,Maceda,Votantes,2006.0
2025,Aveiro,Ovar,Maceda,TaxaAbstenção,37.41
2025,Aveiro,Ovar,Maceda,Brancos,46.0
2025,Aveiro,Ovar,Maceda,Nulos,22.0
2025,Aveiro,Ovar,"Ovar, S.João, Arada e S.Vicente de Pereira Jusã",Inscritos,27166.0
2025,Aveiro,Ovar,"Ovar, S.João, Arada e S.Vicente de Pereira Jusã",Votantes,17263.0
2025,Aveiro,Ovar,"Ovar, S.João, Arada e S.Vicente de Pereira Jusã",TaxaAbstenção,36.45
2025,Aveiro,Ovar,"Ovar, S.João, Arada e S.Vicente de Pereira Jusã",Brancos,385.0
2025,Aveiro,Ovar,"Ovar, S.João, Arada e S.Vicente de Pereira Jusã",Nulos,171.0
2025,Aveiro,Ovar,Válega,Inscritos,6222.0
2025,Aveiro,Ovar,Válega,Votantes,3673.0
2025,Aveiro,Ovar,Válega,TaxaAbstenção,40.97
2025,Aveiro,Ovar,Válega,Brancos,64.0
2025,Aveiro,Ovar,Válega,Nulos,35.0
2025,Aveiro,Santa Maria da Feira,Argoncilhe,Inscritos,7493.0
2025,Aveiro,Santa Maria da Feira,Argoncilhe,Votantes,5139.0
2025,Aveiro,Santa Maria da Feira,Argoncilhe,TaxaAbstenção,31.42
2025,Aveiro,Santa Maria da Feira,Argoncilhe,Brancos,78.0
2025,Aveiro,Santa Maria da Feira,Argoncilhe,Nulos,50.0
2025,Aveiro,Santa Maria da Feira,Arrifana,Inscritos,5621.0
2025,Aveiro,Santa Maria da Feira,Arrifana,Votantes,3570.0
2025,Aveiro,Santa Maria da Feira,Arrifana,TaxaAbstenção,36.49
2025,Aveiro,Santa Maria da Feira,Arrifana,Brancos,54.0
2025,Aveiro,Santa Maria da Feira,Arrifana,Nulos,38.0
2025,Aveiro,Santa Maria da Feira,Caldas de São Jorge e Pigeiros,Inscritos,3499.0
2025,Aveiro,Santa Maria da Feira,Caldas de São Jorge e Pigeiros,Votantes,2320.0
2025,Aveiro,Santa Maria da Feira,Caldas de São Jorge e Pigeiros,TaxaAbstenção,33.7
2025,Aveiro,Santa Maria da Feira,Caldas de São Jorge e Pigeiros,Brancos,44.0
2025,Aveiro,Santa Maria da Feira,Caldas de São Jorge e Pigeiros,Nulos,27.0
2025,Aveiro,Santa Maria da Feira,"Canedo, Vale e Vila Maior",Inscritos,8710.0
2025,Aveiro,Santa Maria da Feira,"Canedo, Vale e Vila Maior",Votantes,5264.0
2025,Aveiro,Santa Maria da Feira,"Canedo, Vale e Vila Maior",TaxaAbstenção,39.56
2025,Aveiro,Santa Maria da Feira,"Canedo, Vale e Vila Maior",Brancos,64.0
2025,Aveiro,Santa Maria da Feira,"Canedo, Vale e Vila Maior",Nulos,40.0
2025,Aveiro,Santa Maria da Feira,Escapães,Inscritos,3096.0
2025,Aveiro,Santa Maria da Feira,Escapães,Votantes,2151.0
2025,Aveiro,Santa Maria da Feira,Escapães,TaxaAbstenção,30.519999999999996
2025,Aveiro,Santa Maria da Feira,Escapães,Brancos,32.0
2025,Aveiro,Santa Maria da Feira,Escapães,Nulos,30.0
2025,Aveiro,Santa Maria da Feira,Fiães,Inscritos,6777.0
2025,Aveiro,Santa Maria da Feira,Fiães,Votantes,4356.0
2025,Aveiro,Santa Maria da Feira,Fiães,TaxaAbstenção,35.72
2025,Aveiro,Santa Maria da Feira,Fiães,Brancos,59.0
2025,Aveiro,Santa Maria da Feira,Fiães,Nulos,41.0
2025,Aveiro,Santa Maria da Feira,Fornos,Inscritos,3026.0
2025,Aveiro,Santa Maria da Feira,Fornos,Votantes,2075.0
2025,Aveiro,Santa Maria da Feira,Fornos,TaxaAbstenção,31.430000000000007
2025,Aveiro,Santa Maria da Feira,Fornos,Brancos,32.0
2025,Aveiro,Santa Maria da Feira,Fornos,Nulos,21.0
2025,Aveiro,Santa Maria da Feira,"Lobão, Gião, Louredo e Guisande",Inscritos,9508.0
2025,Aveiro,Santa Maria da Feira,"Lobão, Gião, Louredo e Guisande",Votantes,6100.0
2025,Aveiro,Santa Maria da Feira,"Lobão, Gião, Louredo e Guisande",TaxaAbstenção,35.84
2025,Aveiro,Santa Maria da Feira,"Lobão, Gião, Louredo e Guisande",Brancos,71.0
2025,Aveiro,Santa Maria da Feira,"Lobão, Gião, Louredo e Guisande",Nulos,53.0
2025,Aveiro,Santa Maria da Feira,Lourosa,Inscritos,7711.0
2025,Aveiro,Santa Maria da Feira,Lourosa,Votantes,5170.0
2025,Aveiro,Santa Maria da Feira,Lourosa,TaxaAbstenção,32.95
2025,Aveiro,Santa Maria da Feira,Lourosa,Brancos,81.0
2025,Aveiro,Santa Maria da Feira,Lourosa,Nulos,58.0
2025,Aveiro,Santa Maria da Feira,Milheirós de Poiares,Inscritos,3276.0
2025,Aveiro,Santa Maria da Feira,Milheirós de Poiares,Votantes,2241.0
2025,Aveiro,Santa Maria da Feira,Milheirós de Poiares,TaxaAbstenção,31.590000000000003
2025,Aveiro,Santa Maria da Feira,Milheirós de Poiares,Brancos,34.0
2025,Aveiro,Santa Maria da Feira,Milheirós de Poiares,Nulos,20.0
2025,Aveiro,Santa Maria da Feira,Mozelos,Inscritos,6666.0
2025,Aveiro,Santa Maria da Feira,Mozelos,Votantes,4774.0
2025,Aveiro,Santa Maria da Feira,Mozelos,TaxaAbstenção,28.379999999999995
2025,Aveiro,Santa Maria da Feira,Mozelos,Brancos,53.0
2025,Aveiro,Santa Maria da Feira,Mozelos,Nulos,38.0
2025,Aveiro,Santa Maria da Feira,Nogueira da Regedoura,Inscritos,5255.0
2025,Aveiro,Santa Maria da Feira,Nogueira da Regedoura,Votantes,3744.0
2025,Aveiro,Santa Maria da Feira,Nogueira da Regedoura,TaxaAbstenção,28.75
2025,Aveiro,Santa Maria da Feira,Nogueira da Regedoura,Brancos,50.0
2025,Aveiro,Santa Maria da Feira,Nogueira da Regedoura,Nulos,30.0
2025,Aveiro,Santa Maria da Feira,Paços de Brandão,Inscritos,4355.0
2025,Aveiro,Santa Maria da Feira,Paços de Brandão,Votantes,3192.0
2025,Aveiro,Santa Maria da Feira,Paços de Brandão,TaxaAbstenção,26.700000000000003
2025,Aveiro,Santa Maria da Feira,Paços de Brandão,Brancos,56.0
2025,Aveiro,Santa Maria da Feira,Paços de Brandão,Nulos,32.0
2025,Aveiro,Santa Maria da Feira,Rio Meão,Inscritos,4511.0
2025,Aveiro,Santa Maria da Feira,Rio Meão,Votantes,3138.0
2025,Aveiro,Santa Maria da Feira,Rio Meão,TaxaAbstenção,30.439999999999998
2025,Aveiro,Santa Maria da Feira,Rio Meão,Brancos,47.0
2025,Aveiro,Santa Maria da Feira,Rio Meão,Nulos,23.0
2025,Aveiro,Santa Maria da Feira,Romariz,Inscritos,2781.0
2025,Aveiro,Santa Maria da Feira,Romariz,Votantes,1745.0
2025,Aveiro,Santa Maria da Feira,Romariz,TaxaAbstenção,37.25
2025,Aveiro,Santa Maria da Feira,Romariz,Brancos,30.0
2025,Aveiro,Santa Maria da Feira,Romariz,Nulos,16.0
2025,Aveiro,Santa Maria da Feira,Sanguedo,Inscritos,3172.0
2025,Aveiro,Santa Maria da Feira,Sanguedo,Votantes,2198.0
2025,Aveiro,Santa Maria da Feira,Sanguedo,TaxaAbstenção,30.709999999999994
2025,Aveiro,Santa Maria da Feira,Sanguedo,Brancos,41.0
2025,Aveiro,Santa Maria da Feira,Sanguedo,Nulos,27.0
2025,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Inscritos,17660.0
2025,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Votantes,12114.0
2025,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",TaxaAbstenção,31.400000000000006
2025,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Brancos,178.0
2025,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Nulos,101.0
2025,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,Inscritos,4402.0
2025,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,Votantes,3123.0
2025,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,TaxaAbstenção,29.049999999999997
2025,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,Brancos,43.0
2025,Aveiro,Santa Maria da Feira,Santa Maria de Lamas,Nulos,18.0
2025,Aveiro,Santa Maria da Feira,São João de Ver,Inscritos,9823.0
2025,Aveiro,Santa Maria da Feira,São João de Ver,Votantes,6688.0
2025,Aveiro,Santa Maria da Feira,São João de Ver,TaxaAbstenção,31.909999999999997
2025,Aveiro,Santa Maria da Feira,São João de Ver,Brancos,89.0
2025,Aveiro,Santa Maria da Feira,São João de Ver,Nulos,47.0
2025,Aveiro,Santa Maria da Feira,São Miguel de Souto e Mosteirô,Inscritos,6118.0
2025,Aveiro,Santa Maria da Feira,São Miguel de Souto e Mosteirô,Votantes,3884.0
2025,Aveiro,Santa Maria da Feira,São Miguel de Souto e Mosteirô,TaxaAbstenção,36.52
2025,Aveiro,Santa Maria da Feira,São Miguel de Souto e Mosteirô,Brancos,55.0
2025,Aveiro,Santa Maria da Feira,São Miguel de Souto e Mosteirô,Nulos,52.0
2025,Aveiro,Santa Maria da Feira,São Paio de Oleiros,Inscritos,3453.0
2025,Aveiro,Santa Maria da Feira,São Paio de Oleiros,Votantes,2499.0
2025,Aveiro,Santa Maria da Feira,São Paio de Oleiros,TaxaAbstenção,27.629999999999995
2025,Aveiro,Santa Maria da Feira,São Paio de Oleiros,Brancos,29.0
2025,Aveiro,Santa Maria da Feira,São Paio de Oleiros,Nulos,27.0
2025,Aveiro,São João da Madeira,São João da Madeira,Inscritos,19346.0
2025,Aveiro,São João da Madeira,São João da Madeira,Votantes,12777.0
2025,Aveiro,São João da Madeira,São João da Madeira,TaxaAbstenção,33.959999999999994
2025,Aveiro,São João da Madeira,São João da Madeira,Brancos,197.0
2025,Aveiro,São João da Madeira,São João da Madeira,Nulos,117.0
2025,Aveiro,Sever do Vouga,Cedrim e Paradela,Inscritos,1252.0
2025,Aveiro,Sever do Vouga,Cedrim e Paradela,Votantes,877.0
2025,Aveiro,Sever do Vouga,Cedrim e Paradela,TaxaAbstenção,29.950000000000003
2025,Aveiro,Sever do Vouga,Cedrim e Paradela,Brancos,11.0
2025,Aveiro,Sever do Vouga,Cedrim e Paradela,Nulos,3.0
2025,Aveiro,Sever do Vouga,Couto de Esteves,Inscritos,697.0
2025,Aveiro,Sever do Vouga,Couto de Esteves,Votantes,492.0
2025,Aveiro,Sever do Vouga,Couto de Esteves,TaxaAbstenção,29.409999999999997
2025,Aveiro,Sever do Vouga,Couto de Esteves,Brancos,4.0
2025,Aveiro,Sever do Vouga,Couto de Esteves,Nulos,1.0
2025,Aveiro,Sever do Vouga,Pessegueiro do Vouga,Inscritos,1565.0
2025,Aveiro,Sever do Vouga,Pessegueiro do Vouga,Votantes,1092.0
2025,Aveiro,Sever do Vouga,Pessegueiro do Vouga,TaxaAbstenção,30.22
2025,Aveiro,Sever do Vouga,Pessegueiro do Vouga,Brancos,10.0
2025,Aveiro,Sever do Vouga,Pessegueiro do Vouga,Nulos,7.0
2025,Aveiro,Sever do Vouga,Rocas do Vouga,Inscritos,1438.0
2025,Aveiro,Sever do Vouga,Rocas do Vouga,Votantes,892.0
2025,Aveiro,Sever do Vouga,Rocas do Vouga,TaxaAbstenção,37.97
2025,Aveiro,Sever do Vouga,Rocas do Vouga,Brancos,14.0
2025,Aveiro,Sever do Vouga,Rocas do Vouga,Nulos,5.0
2025,Aveiro,Sever do Vouga,Sever do Vouga,Inscritos,2321.0
2025,Aveiro,Sever do Vouga,Sever do Vouga,Votantes,1621.0
2025,Aveiro,Sever do Vouga,Sever do Vouga,TaxaAbstenção,30.159999999999997
2025,Aveiro,Sever do Vouga,Sever do Vouga,Brancos,38.0
2025,Aveiro,Sever do Vouga,Sever do Vouga,Nulos,19.0
2025,Aveiro,Sever do Vouga,Silva Escura e Dornelas,Inscritos,1843.0
2025,Aveiro,Sever do Vouga,Silva Escura e Dornelas,Votantes,1239.0
2025,Aveiro,Sever do Vouga,Silva Escura e Dornelas,TaxaAbstenção,32.769999999999996
2025,Aveiro,Sever do Vouga,Silva Escura e Dornelas,Brancos,23.0
2025,Aveiro,Sever do Vouga,Silva Escura e Dornelas,Nulos,15.0
2025,Aveiro,Sever do Vouga,Talhadas,Inscritos,1054.0
2025,Aveiro,Sever do Vouga,Talhadas,Votantes,775.0
2025,Aveiro,Sever do Vouga,Talhadas,TaxaAbstenção,26.47
2025,Aveiro,Sever do Vouga,Talhadas,Brancos,9.0
2025,Aveiro,Sever do Vouga,Talhadas,Nulos,6.0
2025,Aveiro,Vagos,Calvão,Inscritos,2051.0
2025,Aveiro,Vagos,Calvão,Votantes,1274.0
2025,Aveiro,Vagos,Calvão,TaxaAbstenção,37.88
2025,Aveiro,Vagos,Calvão,Brancos,13.0
2025,Aveiro,Vagos,Calvão,Nulos,15.0
2025,Aveiro,Vagos,Fonte de Angeão e Covão do Lobo,Inscritos,2126.0
2025,Aveiro,Vagos,Fonte de Angeão e Covão do Lobo,Votantes,1310.0
2025,Aveiro,Vagos,Fonte de Angeão e Covão do Lobo,TaxaAbstenção,38.38
2025,Aveiro,Vagos,Fonte de Angeão e Covão do Lobo,Brancos,21.0
2025,Aveiro,Vagos,Fonte de Angeão e Covão do Lobo,Nulos,7.0
2025,Aveiro,Vagos,Gafanha da Boa Hora,Inscritos,3236.0
2025,Aveiro,Vagos,Gafanha da Boa Hora,Votantes,1509.0
2025,Aveiro,Vagos,Gafanha da Boa Hora,TaxaAbstenção,53.37
2025,Aveiro,Vagos,Gafanha da Boa Hora,Brancos,17.0
2025,Aveiro,Vagos,Gafanha da Boa Hora,Nulos,12.0
2025,Aveiro,Vagos,Ouca,Inscritos,1646.0
2025,Aveiro,Vagos,Ouca,Votantes,993.0
2025,Aveiro,Vagos,Ouca,TaxaAbstenção,39.67
2025,Aveiro,Vagos,Ouca,Brancos,6.0
2025,Aveiro,Vagos,Ouca,Nulos,4.0
2025,Aveiro,Vagos,Ponte de Vagos e Santa Catarina,Inscritos,2813.0
2025,Aveiro,Vagos,Ponte de Vagos e Santa Catarina,Votantes,1715.0
2025,Aveiro,Vagos,Ponte de Vagos e Santa Catarina,TaxaAbstenção,39.03
2025,Aveiro,Vagos,Ponte de Vagos e Santa Catarina,Brancos,22.0
2025,Aveiro,Vagos,Ponte de Vagos e Santa Catarina,Nulos,12.0
2025,Aveiro,Vagos,Santo André de Vagos,Inscritos,1994.0
2025,Aveiro,Vagos,Santo André de Vagos,Votantes,1159.0
2025,Aveiro,Vagos,Santo André de Vagos,TaxaAbstenção,41.88
2025,Aveiro,Vagos,Santo André de Vagos,Brancos,13.0
2025,Aveiro,Vagos,Santo André de Vagos,Nulos,5.0
2025,Aveiro,Vagos,Sosa,Inscritos,2731.0
2025,Aveiro,Vagos,Sosa,Votantes,1629.0
2025,Aveiro,Vagos,Sosa,TaxaAbstenção,40.35
2025,Aveiro,Vagos,Sosa,Brancos,22.0
2025,Aveiro,Vagos,Sosa,Nulos,11.0
2025,Aveiro,Vagos,Vagos e Santo António,Inscritos,5926.0
2025,Aveiro,Vagos,Vagos e Santo António,Votantes,3827.0
2025,Aveiro,Vagos,Vagos e Santo António,TaxaAbstenção,35.42
2025,Aveiro,Vagos,Vagos e Santo António,Brancos,70.0
2025,Aveiro,Vagos,Vagos e Santo António,Nulos,25.0
2025,Aveiro,Vale de Cambra,Arões,Inscritos,1174.0
2025,Aveiro,Vale de Cambra,Arões,Votantes,663.0
2025,Aveiro,Vale de Cambra,Arões,TaxaAbstenção,43.53
2025,Aveiro,Vale de Cambra,Arões,Brancos,10.0
2025,Aveiro,Vale de Cambra,Arões,Nulos,7.0
2025,Aveiro,Vale de Cambra,Cepelos,Inscritos,1214.0
2025,Aveiro,Vale de Cambra,Cepelos,Votantes,749.0
2025,Aveiro,Vale de Cambra,Cepelos,TaxaAbstenção,38.3
2025,Aveiro,Vale de Cambra,Cepelos,Brancos,8.0
2025,Aveiro,Vale de Cambra,Cepelos,Nulos,4.0
2025,Aveiro,Vale de Cambra,Junqueira,Inscritos,829.0
2025,Aveiro,Vale de Cambra,Junqueira,Votantes,576.0
2025,Aveiro,Vale de Cambra,Junqueira,TaxaAbstenção,30.519999999999996
2025,Aveiro,Vale de Cambra,Junqueira,Brancos,14.0
2025,Aveiro,Vale de Cambra,Junqueira,Nulos,2.0
2025,Aveiro,Vale de Cambra,Macieira de Cambra,Inscritos,4035.0
2025,Aveiro,Vale de Cambra,Macieira de Cambra,Votantes,2622.0
2025,Aveiro,Vale de Cambra,Macieira de Cambra,TaxaAbstenção,35.019999999999996
2025,Aveiro,Vale de Cambra,Macieira de Cambra,Brancos,31.0
2025,Aveiro,Vale de Cambra,Macieira de Cambra,Nulos,38.0
2025,Aveiro,Vale de Cambra,Roge,Inscritos,1500.0
2025,Aveiro,Vale de Cambra,Roge,Votantes,1010.0
2025,Aveiro,Vale de Cambra,Roge,TaxaAbstenção,32.67
2025,Aveiro,Vale de Cambra,Roge,Brancos,6.0
2025,Aveiro,Vale de Cambra,Roge,Nulos,7.0
2025,Aveiro,Vale de Cambra,São Pedro de Castelões,Inscritos,6260.0
2025,Aveiro,Vale de Cambra,São Pedro de Castelões,Votantes,4196.0
2025,Aveiro,Vale de Cambra,São Pedro de Castelões,TaxaAbstenção,32.97
2025,Aveiro,Vale de Cambra,São Pedro de Castelões,Brancos,61.0
2025,Aveiro,Vale de Cambra,São Pedro de Castelões,Nulos,47.0
2025,Aveiro,Vale de Cambra,"Vila Chã, Codal e Vila Cova de Perrinho",Inscritos,4721.0
2025,Aveiro,Vale de Cambra,"Vila Chã, Codal e Vila Cova de Perrinho",Votantes,3209.0
2025,Aveiro,Vale de Cambra,"Vila Chã, Codal e Vila Cova de Perrinho",TaxaAbstenção,32.03
2025,Aveiro,Vale de Cambra,"Vila Chã, Codal e Vila Cova de Perrinho",Brancos,54.0
2025,Aveiro,Vale de Cambra,"Vila Chã, Codal e Vila Cova de Perrinho",Nulos,47.0
2025,Beja,Aljustrel,Aljustrel e Rio de Moinhos,Inscritos,5047.0
2025,Beja,Aljustrel,Aljustrel e Rio de Moinhos,Votantes,3269.0
2025,Beja,Aljustrel,Aljustrel e Rio de Moinhos,TaxaAbstenção,35.230000000000004
2025,Beja,Aljustrel,Aljustrel e Rio de Moinhos,Brancos,34.0
2025,Beja,Aljustrel,Aljustrel e Rio de Moinhos,Nulos,34.0
2025,Beja,Aljustrel,Ervidel,Inscritos,790.0
2025,Beja,Aljustrel,Ervidel,Votantes,509.0
2025,Beja,Aljustrel,Ervidel,TaxaAbstenção,35.56999999999999
2025,Beja,Aljustrel,Ervidel,Brancos,4.0
2025,Beja,Aljustrel,Ervidel,Nulos,7.0
2025,Beja,Aljustrel,Messejana,Inscritos,705.0
2025,Beja,Aljustrel,Messejana,Votantes,470.0
2025,Beja,Aljustrel,Messejana,TaxaAbstenção,33.33
2025,Beja,Aljustrel,Messejana,Brancos,5.0
2025,Beja,Aljustrel,Messejana,Nulos,6.0
2025,Beja,Aljustrel,São João de Negrilhos,Inscritos,1173.0
2025,Beja,Aljustrel,São João de Negrilhos,Votantes,762.0
2025,Beja,Aljustrel,São João de Negrilhos,TaxaAbstenção,35.040000000000006
2025,Beja,Aljustrel,São João de Negrilhos,Brancos,12.0
2025,Beja,Aljustrel,São João de Negrilhos,Nulos,7.0
2025,Beja,Almodôvar,Aldeia dos Fernandes,Inscritos,504.0
2025,Beja,Almodôvar,Aldeia dos Fernandes,Votantes,340.0
2025,Beja,Almodôvar,Aldeia dos Fernandes,TaxaAbstenção,32.540000000000006
2025,Beja,Almodôvar,Aldeia dos Fernandes,Brancos,1.0
2025,Beja,Almodôvar,Aldeia dos Fernandes,Nulos,3.0
2025,Beja,Almodôvar,Almodôvar e Graça dos Padrões,Inscritos,3385.0
2025,Beja,Almodôvar,Almodôvar e Graça dos Padrões,Votantes,2234.0
2025,Beja,Almodôvar,Almodôvar e Graça dos Padrões,TaxaAbstenção,34.0
2025,Beja,Almodôvar,Almodôvar e Graça dos Padrões,Brancos,20.0
2025,Beja,Almodôvar,Almodôvar e Graça dos Padrões,Nulos,22.0
2025,Beja,Almodôvar,Rosário,Inscritos,545.0
2025,Beja,Almodôvar,Rosário,Votantes,307.0
2025,Beja,Almodôvar,Rosário,TaxaAbstenção,43.67
2025,Beja,Almodôvar,Rosário,Brancos,4.0
2025,Beja,Almodôvar,Rosário,Nulos,2.0
2025,Beja,Almodôvar,Santa Clara-a-Nova e Gomes Aires,Inscritos,705.0
2025,Beja,Almodôvar,Santa Clara-a-Nova e Gomes Aires,Votantes,406.0
2025,Beja,Almodôvar,Santa Clara-a-Nova e Gomes Aires,TaxaAbstenção,42.41
2025,Beja,Almodôvar,Santa Clara-a-Nova e Gomes Aires,Brancos,4.0
2025,Beja,Almodôvar,Santa Clara-a-Nova e Gomes Aires,Nulos,6.0
2025,Beja,Almodôvar,Santa Cruz,Inscritos,459.0
2025,Beja,Almodôvar,Santa Cruz,Votantes,272.0
2025,Beja,Almodôvar,Santa Cruz,TaxaAbstenção,40.74
2025,Beja,Almodôvar,Santa Cruz,Brancos,1.0
2025,Beja,Almodôvar,Santa Cruz,Nulos,2.0
2025,Beja,Almodôvar,São Barnabé,Inscritos,324.0
2025,Beja,Almodôvar,São Barnabé,Votantes,175.0
2025,Beja,Almodôvar,São Barnabé,TaxaAbstenção,45.99
2025,Beja,Almodôvar,São Barnabé,Brancos,3.0
2025,Beja,Almodôvar,São Barnabé,Nulos,4.0
2025,Beja,Alvito,Alvito,Inscritos,954.0
2025,Beja,Alvito,Alvito,Votantes,637.0
2025,Beja,Alvito,Alvito,TaxaAbstenção,33.230000000000004
2025,Beja,Alvito,Alvito,Brancos,7.0
2025,Beja,Alvito,Alvito,Nulos,7.0
2025,Beja,Alvito,Vila Nova da Baronia,Inscritos,919.0
2025,Beja,Alvito,Vila Nova da Baronia,Votantes,568.0
2025,Beja,Alvito,Vila Nova da Baronia,TaxaAbstenção,38.19
2025,Beja,Alvito,Vila Nova da Baronia,Brancos,6.0
2025,Beja,Alvito,Vila Nova da Baronia,Nulos,3.0
2025,Beja,Barrancos,Barrancos,Inscritos,1265.0
2025,Beja,Barrancos,Barrancos,Votantes,709.0
2025,Beja,Barrancos,Barrancos,TaxaAbstenção,43.95
2025,Beja,Barrancos,Barrancos,Brancos,13.0
2025,Beja,Barrancos,Barrancos,Nulos,10.0
2025,Beja,Beja,Albernoa e Trindade,Inscritos,727.0
2025,Beja,Beja,Albernoa e Trindade,Votantes,445.0
2025,Beja,Beja,Albernoa e Trindade,TaxaAbstenção,38.79
2025,Beja,Beja,Albernoa e Trindade,Brancos,9.0
2025,Beja,Beja,Albernoa e Trindade,Nulos,8.0
2025,Beja,Beja,Baleizão,Inscritos,721.0
2025,Beja,Beja,Baleizão,Votantes,471.0
2025,Beja,Beja,Baleizão,TaxaAbstenção,34.67
2025,Beja,Beja,Baleizão,Brancos,3.0
2025,Beja,Beja,Baleizão,Nulos,0.0
2025,Beja,Beja,Beja (Salvador e Santa Maria da Feira),Inscritos,8902.0
2025,Beja,Beja,Beja (Salvador e Santa Maria da Feira),Votantes,5610.0
2025,Beja,Beja,Beja (Salvador e Santa Maria da Feira),TaxaAbstenção,36.98
2025,Beja,Beja,Beja (Salvador e Santa Maria da Feira),Brancos,66.0
