Ano,Distrito,Concelho,Freguesia,Partido,Votos,Percentagem
2025,Açores,Horta,Horta (Angústias),ADN,16,1.66
2025,Açores,Horta,Horta (Angústias),PAN,12,1.24
2025,Açores,Horta,Horta (Angústias),JPP,9,0.93
2025,Açores,Horta,Horta (Angústias),E,2,0.21
2025,Açores,Horta,Horta (Angústias),MPT,2,0.21
2025,Açores,Horta,Horta (Angústias),R.I.R.,1,0.1
2025,Açores,Horta,Horta (Conceição),PPD/PSD.CDS-PP.PPM,207,42.51
2025,Açores,Horta,Horta (Conceição),PS,131,26.9
2025,Açores,Horta,Horta (Conceição),CH,78,16.02
2025,Açores,Horta,Horta (Conceição),PCP-PEV,18,3.7
2025,Açores,Horta,Horta (Conceição),IL,15,3.08
2025,Açores,Horta,Horta (Conceição),B.E.,12,2.46
2025,Açores,Horta,Horta (Conceição),L,11,2.26
2025,Açores,Horta,Horta (Conceição),ADN,6,1.23
2025,Açores,Horta,Horta (Conceição),PAN,6,1.23
2025,Açores,Horta,Horta (Conceição),JPP,2,0.41
2025,Açores,Horta,Horta (Conceição),E,1,0.21
2025,Açores,Horta,Horta (Conceição),MPT,0,0.0
2025,Açores,Horta,Horta (Conceição),R.I.R.,0,0.0
2025,Açores,Horta,Horta (Matriz),PPD/PSD.CDS-PP.PPM,458,41.6
2025,Açores,Horta,Horta (Matriz),PS,303,27.52
2025,Açores,Horta,Horta (Matriz),CH,129,11.72
2025,Açores,Horta,Horta (Matriz),L,53,4.81
2025,Açores,Horta,Horta (Matriz),B.E.,43,3.91
2025,Açores,Horta,Horta (Matriz),PCP-PEV,43,3.91
2025,Açores,Horta,Horta (Matriz),IL,37,3.36
2025,Açores,Horta,Horta (Matriz),ADN,21,1.91
2025,Açores,Horta,Horta (Matriz),PAN,10,0.91
2025,Açores,Horta,Horta (Matriz),E,3,0.27
2025,Açores,Horta,Horta (Matriz),R.I.R.,1,0.09
2025,Açores,Horta,Horta (Matriz),JPP,0,0.0
2025,Açores,Horta,Horta (Matriz),MPT,0,0.0
2025,Açores,Horta,Pedro Miguel,PPD/PSD.CDS-PP.PPM,149,50.85
2025,Açores,Horta,Pedro Miguel,PS,62,21.16
2025,Açores,Horta,Pedro Miguel,CH,44,15.02
2025,Açores,Horta,Pedro Miguel,PCP-PEV,11,3.75
2025,Açores,Horta,Pedro Miguel,IL,6,2.05
2025,Açores,Horta,Pedro Miguel,L,5,1.71
2025,Açores,Horta,Pedro Miguel,PAN,5,1.71
2025,Açores,Horta,Pedro Miguel,B.E.,4,1.37
2025,Açores,Horta,Pedro Miguel,ADN,3,1.02
2025,Açores,Horta,Pedro Miguel,JPP,3,1.02
2025,Açores,Horta,Pedro Miguel,R.I.R.,1,0.34
2025,Açores,Horta,Pedro Miguel,E,0,0.0
2025,Açores,Horta,Pedro Miguel,MPT,0,0.0
2025,Açores,Horta,Praia do Almoxarife,PPD/PSD.CDS-PP.PPM,137,35.77
2025,Açores,Horta,Praia do Almoxarife,PS,114,29.77
2025,Açores,Horta,Praia do Almoxarife,CH,66,17.23
2025,Açores,Horta,Praia do Almoxarife,L,19,4.96
2025,Açores,Horta,Praia do Almoxarife,B.E.,17,4.44
2025,Açores,Horta,Praia do Almoxarife,PCP-PEV,13,3.39
2025,Açores,Horta,Praia do Almoxarife,IL,10,2.61
2025,Açores,Horta,Praia do Almoxarife,ADN,4,1.04
2025,Açores,Horta,Praia do Almoxarife,PAN,3,0.78
2025,Açores,Horta,Praia do Almoxarife,E,0,0.0
2025,Açores,Horta,Praia do Almoxarife,JPP,0,0.0
2025,Açores,Horta,Praia do Almoxarife,MPT,0,0.0
2025,Açores,Horta,Praia do Almoxarife,R.I.R.,0,0.0
2025,Açores,Horta,Praia do Norte,PPD/PSD.CDS-PP.PPM,76,58.46
2025,Açores,Horta,Praia do Norte,PS,23,17.69
2025,Açores,Horta,Praia do Norte,CH,17,13.08
2025,Açores,Horta,Praia do Norte,ADN,5,3.85
2025,Açores,Horta,Praia do Norte,B.E.,3,2.31
2025,Açores,Horta,Praia do Norte,JPP,3,2.31
2025,Açores,Horta,Praia do Norte,IL,1,0.77
2025,Açores,Horta,Praia do Norte,L,1,0.77
2025,Açores,Horta,Praia do Norte,PCP-PEV,1,0.77
2025,Açores,Horta,Praia do Norte,E,0,0.0
2025,Açores,Horta,Praia do Norte,MPT,0,0.0
2025,Açores,Horta,Praia do Norte,PAN,0,0.0
2025,Açores,Horta,Praia do Norte,R.I.R.,0,0.0
2025,Açores,Horta,Ribeirinha,PPD/PSD.CDS-PP.PPM,85,51.83
2025,Açores,Horta,Ribeirinha,CH,39,23.78
2025,Açores,Horta,Ribeirinha,PS,30,18.29
2025,Açores,Horta,Ribeirinha,B.E.,3,1.83
2025,Açores,Horta,Ribeirinha,ADN,2,1.22
2025,Açores,Horta,Ribeirinha,JPP,2,1.22
2025,Açores,Horta,Ribeirinha,PCP-PEV,2,1.22
2025,Açores,Horta,Ribeirinha,IL,1,0.61
2025,Açores,Horta,Ribeirinha,E,0,0.0
2025,Açores,Horta,Ribeirinha,L,0,0.0
2025,Açores,Horta,Ribeirinha,MPT,0,0.0
2025,Açores,Horta,Ribeirinha,PAN,0,0.0
2025,Açores,Horta,Ribeirinha,R.I.R.,0,0.0
2025,Açores,Horta,Salão,PPD/PSD.CDS-PP.PPM,100,57.8
2025,Açores,Horta,Salão,CH,25,14.45
2025,Açores,Horta,Salão,PS,22,12.72
2025,Açores,Horta,Salão,B.E.,8,4.62
2025,Açores,Horta,Salão,L,5,2.89
2025,Açores,Horta,Salão,ADN,4,2.31
2025,Açores,Horta,Salão,PCP-PEV,4,2.31
2025,Açores,Horta,Salão,PAN,3,1.73
2025,Açores,Horta,Salão,IL,1,0.58
2025,Açores,Horta,Salão,JPP,1,0.58
2025,Açores,Horta,Salão,E,0,0.0
2025,Açores,Horta,Salão,MPT,0,0.0
2025,Açores,Horta,Salão,R.I.R.,0,0.0
2025,Açores,Lagoa,Água de Pau,CH,320,33.76
2025,Açores,Lagoa,Água de Pau,PS,298,31.43
2025,Açores,Lagoa,Água de Pau,PPD/PSD.CDS-PP.PPM,254,26.79
2025,Açores,Lagoa,Água de Pau,PAN,21,2.22
2025,Açores,Lagoa,Água de Pau,ADN,16,1.69
2025,Açores,Lagoa,Água de Pau,L,14,1.48
2025,Açores,Lagoa,Água de Pau,IL,11,1.16
2025,Açores,Lagoa,Água de Pau,B.E.,6,0.63
2025,Açores,Lagoa,Água de Pau,JPP,2,0.21
2025,Açores,Lagoa,Água de Pau,MPT,2,0.21
2025,Açores,Lagoa,Água de Pau,PCP-PEV,2,0.21
2025,Açores,Lagoa,Água de Pau,E,1,0.11
2025,Açores,Lagoa,Água de Pau,R.I.R.,1,0.11
2025,Açores,Lagoa,Cabouco,CH,254,31.09
2025,Açores,Lagoa,Cabouco,PS,246,30.11
2025,Açores,Lagoa,Cabouco,PPD/PSD.CDS-PP.PPM,216,26.44
2025,Açores,Lagoa,Cabouco,IL,31,3.79
2025,Açores,Lagoa,Cabouco,B.E.,22,2.69
2025,Açores,Lagoa,Cabouco,PAN,16,1.96
2025,Açores,Lagoa,Cabouco,ADN,12,1.47
2025,Açores,Lagoa,Cabouco,L,11,1.35
2025,Açores,Lagoa,Cabouco,JPP,4,0.49
2025,Açores,Lagoa,Cabouco,PCP-PEV,4,0.49
2025,Açores,Lagoa,Cabouco,MPT,1,0.12
2025,Açores,Lagoa,Cabouco,E,0,0.0
2025,Açores,Lagoa,Cabouco,R.I.R.,0,0.0
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),PPD/PSD.CDS-PP.PPM,762,34.06
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),PS,577,25.79
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),CH,571,25.53
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),IL,90,4.02
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),L,73,3.26
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),B.E.,48,2.15
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),ADN,37,1.65
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),JPP,26,1.16
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),PAN,24,1.07
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),PCP-PEV,24,1.07
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),MPT,3,0.13
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),E,1,0.04
2025,Açores,Lagoa,Lagoa (Nossa Senhora do Rosário),R.I.R.,1,0.04
2025,Açores,Lagoa,Lagoa (Santa Cruz),CH,455,34.81
2025,Açores,Lagoa,Lagoa (Santa Cruz),PS,355,27.16
2025,Açores,Lagoa,Lagoa (Santa Cruz),PPD/PSD.CDS-PP.PPM,326,24.94
2025,Açores,Lagoa,Lagoa (Santa Cruz),IL,51,3.9
2025,Açores,Lagoa,Lagoa (Santa Cruz),PAN,25,1.91
2025,Açores,Lagoa,Lagoa (Santa Cruz),B.E.,23,1.76
2025,Açores,Lagoa,Lagoa (Santa Cruz),L,23,1.76
2025,Açores,Lagoa,Lagoa (Santa Cruz),ADN,21,1.61
2025,Açores,Lagoa,Lagoa (Santa Cruz),JPP,19,1.45
2025,Açores,Lagoa,Lagoa (Santa Cruz),PCP-PEV,5,0.38
2025,Açores,Lagoa,Lagoa (Santa Cruz),R.I.R.,2,0.15
2025,Açores,Lagoa,Lagoa (Santa Cruz),E,1,0.08
2025,Açores,Lagoa,Lagoa (Santa Cruz),MPT,1,0.08
2025,Açores,Lagoa,Ribeira Chã,CH,52,32.91
2025,Açores,Lagoa,Ribeira Chã,PPD/PSD.CDS-PP.PPM,47,29.75
2025,Açores,Lagoa,Ribeira Chã,PS,35,22.15
2025,Açores,Lagoa,Ribeira Chã,B.E.,6,3.8
2025,Açores,Lagoa,Ribeira Chã,IL,5,3.16
2025,Açores,Lagoa,Ribeira Chã,L,5,3.16
2025,Açores,Lagoa,Ribeira Chã,ADN,3,1.9
2025,Açores,Lagoa,Ribeira Chã,PAN,3,1.9
2025,Açores,Lagoa,Ribeira Chã,JPP,1,0.63
2025,Açores,Lagoa,Ribeira Chã,PCP-PEV,1,0.63
2025,Açores,Lagoa,Ribeira Chã,E,0,0.0
2025,Açores,Lagoa,Ribeira Chã,MPT,0,0.0
2025,Açores,Lagoa,Ribeira Chã,R.I.R.,0,0.0
2025,Açores,Lajes das Flores,Fajã Grande,PS,39,35.45
2025,Açores,Lajes das Flores,Fajã Grande,PPD/PSD.CDS-PP.PPM,36,32.73
2025,Açores,Lajes das Flores,Fajã Grande,CH,27,24.55
2025,Açores,Lajes das Flores,Fajã Grande,PCP-PEV,3,2.73
2025,Açores,Lajes das Flores,Fajã Grande,B.E.,2,1.82
2025,Açores,Lajes das Flores,Fajã Grande,ADN,1,0.91
2025,Açores,Lajes das Flores,Fajã Grande,L,1,0.91
2025,Açores,Lajes das Flores,Fajã Grande,R.I.R.,1,0.91
2025,Açores,Lajes das Flores,Fajã Grande,E,0,0.0
2025,Açores,Lajes das Flores,Fajã Grande,IL,0,0.0
2025,Açores,Lajes das Flores,Fajã Grande,JPP,0,0.0
2025,Açores,Lajes das Flores,Fajã Grande,MPT,0,0.0
2025,Açores,Lajes das Flores,Fajã Grande,PAN,0,0.0
2025,Açores,Lajes das Flores,Fajãzinha,PS,16,42.11
2025,Açores,Lajes das Flores,Fajãzinha,PPD/PSD.CDS-PP.PPM,12,31.58
2025,Açores,Lajes das Flores,Fajãzinha,CH,4,10.53
2025,Açores,Lajes das Flores,Fajãzinha,ADN,2,5.26
2025,Açores,Lajes das Flores,Fajãzinha,E,1,2.63
2025,Açores,Lajes das Flores,Fajãzinha,IL,1,2.63
2025,Açores,Lajes das Flores,Fajãzinha,L,1,2.63
2025,Açores,Lajes das Flores,Fajãzinha,PCP-PEV,1,2.63
2025,Açores,Lajes das Flores,Fajãzinha,B.E.,0,0.0
2025,Açores,Lajes das Flores,Fajãzinha,JPP,0,0.0
2025,Açores,Lajes das Flores,Fajãzinha,MPT,0,0.0
2025,Açores,Lajes das Flores,Fajãzinha,PAN,0,0.0
2025,Açores,Lajes das Flores,Fajãzinha,R.I.R.,0,0.0
2025,Açores,Lajes das Flores,Fazenda,PPD/PSD.CDS-PP.PPM,44,36.07
2025,Açores,Lajes das Flores,Fazenda,PS,31,25.41
2025,Açores,Lajes das Flores,Fazenda,CH,29,23.77
2025,Açores,Lajes das Flores,Fazenda,IL,4,3.28
2025,Açores,Lajes das Flores,Fazenda,PCP-PEV,4,3.28
2025,Açores,Lajes das Flores,Fazenda,ADN,3,2.46
2025,Açores,Lajes das Flores,Fazenda,E,2,1.64
2025,Açores,Lajes das Flores,Fazenda,L,2,1.64
2025,Açores,Lajes das Flores,Fazenda,B.E.,1,0.82
2025,Açores,Lajes das Flores,Fazenda,PAN,1,0.82
2025,Açores,Lajes das Flores,Fazenda,R.I.R.,1,0.82
2025,Açores,Lajes das Flores,Fazenda,JPP,0,0.0
2025,Açores,Lajes das Flores,Fazenda,MPT,0,0.0
2025,Açores,Lajes das Flores,Lajedo,PS,13,38.24
2025,Açores,Lajes das Flores,Lajedo,PPD/PSD.CDS-PP.PPM,10,29.41
2025,Açores,Lajes das Flores,Lajedo,ADN,3,8.82
2025,Açores,Lajes das Flores,Lajedo,B.E.,3,8.82
2025,Açores,Lajes das Flores,Lajedo,PCP-PEV,3,8.82
2025,Açores,Lajes das Flores,Lajedo,CH,2,5.88
2025,Açores,Lajes das Flores,Lajedo,E,0,0.0
2025,Açores,Lajes das Flores,Lajedo,IL,0,0.0
2025,Açores,Lajes das Flores,Lajedo,JPP,0,0.0
2025,Açores,Lajes das Flores,Lajedo,L,0,0.0
2025,Açores,Lajes das Flores,Lajedo,MPT,0,0.0
2025,Açores,Lajes das Flores,Lajedo,PAN,0,0.0
2025,Açores,Lajes das Flores,Lajedo,R.I.R.,0,0.0
2025,Açores,Lajes das Flores,Lajes das Flores,PPD/PSD.CDS-PP.PPM,76,36.89
2025,Açores,Lajes das Flores,Lajes das Flores,PS,71,34.47
2025,Açores,Lajes das Flores,Lajes das Flores,CH,39,18.93
2025,Açores,Lajes das Flores,Lajes das Flores,ADN,6,2.91
2025,Açores,Lajes das Flores,Lajes das Flores,B.E.,4,1.94
2025,Açores,Lajes das Flores,Lajes das Flores,IL,4,1.94
2025,Açores,Lajes das Flores,Lajes das Flores,L,3,1.46
2025,Açores,Lajes das Flores,Lajes das Flores,PAN,1,0.49
2025,Açores,Lajes das Flores,Lajes das Flores,PCP-PEV,1,0.49
2025,Açores,Lajes das Flores,Lajes das Flores,R.I.R.,1,0.49
2025,Açores,Lajes das Flores,Lajes das Flores,E,0,0.0
2025,Açores,Lajes das Flores,Lajes das Flores,JPP,0,0.0
2025,Açores,Lajes das Flores,Lajes das Flores,MPT,0,0.0
2025,Açores,Lajes das Flores,Lomba,PPD/PSD.CDS-PP.PPM,28,29.79
2025,Açores,Lajes das Flores,Lomba,PS,24,25.53
2025,Açores,Lajes das Flores,Lomba,CH,22,23.4
2025,Açores,Lajes das Flores,Lomba,IL,5,5.32
2025,Açores,Lajes das Flores,Lomba,L,5,5.32
2025,Açores,Lajes das Flores,Lomba,PCP-PEV,4,4.26
2025,Açores,Lajes das Flores,Lomba,ADN,3,3.19
2025,Açores,Lajes das Flores,Lomba,PAN,2,2.13
2025,Açores,Lajes das Flores,Lomba,B.E.,1,1.06
2025,Açores,Lajes das Flores,Lomba,E,0,0.0
2025,Açores,Lajes das Flores,Lomba,JPP,0,0.0
2025,Açores,Lajes das Flores,Lomba,MPT,0,0.0
2025,Açores,Lajes das Flores,Lomba,R.I.R.,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,PPD/PSD.CDS-PP.PPM,5,45.45
2025,Açores,Lajes das Flores,Mosteiro,PS,3,27.27
2025,Açores,Lajes das Flores,Mosteiro,CH,1,9.09
2025,Açores,Lajes das Flores,Mosteiro,IL,1,9.09
2025,Açores,Lajes das Flores,Mosteiro,PCP-PEV,1,9.09
2025,Açores,Lajes das Flores,Mosteiro,ADN,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,B.E.,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,E,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,JPP,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,L,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,MPT,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,PAN,0,0.0
2025,Açores,Lajes das Flores,Mosteiro,R.I.R.,0,0.0
2025,Açores,Lajes do Pico,Calheta de Nesquim,PPD/PSD.CDS-PP.PPM,58,43.94
2025,Açores,Lajes do Pico,Calheta de Nesquim,PS,47,35.61
2025,Açores,Lajes do Pico,Calheta de Nesquim,CH,15,11.36
2025,Açores,Lajes do Pico,Calheta de Nesquim,ADN,4,3.03
2025,Açores,Lajes do Pico,Calheta de Nesquim,IL,4,3.03
2025,Açores,Lajes do Pico,Calheta de Nesquim,B.E.,1,0.76
2025,Açores,Lajes do Pico,Calheta de Nesquim,L,1,0.76
2025,Açores,Lajes do Pico,Calheta de Nesquim,PAN,1,0.76
2025,Açores,Lajes do Pico,Calheta de Nesquim,PCP-PEV,1,0.76
2025,Açores,Lajes do Pico,Calheta de Nesquim,E,0,0.0
2025,Açores,Lajes do Pico,Calheta de Nesquim,JPP,0,0.0
2025,Açores,Lajes do Pico,Calheta de Nesquim,MPT,0,0.0
2025,Açores,Lajes do Pico,Calheta de Nesquim,R.I.R.,0,0.0
2025,Açores,Lajes do Pico,Lajes do Pico,PPD/PSD.CDS-PP.PPM,276,37.6
2025,Açores,Lajes do Pico,Lajes do Pico,PS,263,35.83
2025,Açores,Lajes do Pico,Lajes do Pico,CH,120,16.35
2025,Açores,Lajes do Pico,Lajes do Pico,IL,24,3.27
2025,Açores,Lajes do Pico,Lajes do Pico,L,16,2.18
2025,Açores,Lajes do Pico,Lajes do Pico,B.E.,11,1.5
2025,Açores,Lajes do Pico,Lajes do Pico,ADN,10,1.36
2025,Açores,Lajes do Pico,Lajes do Pico,PCP-PEV,9,1.23
2025,Açores,Lajes do Pico,Lajes do Pico,PAN,5,0.68
2025,Açores,Lajes do Pico,Lajes do Pico,E,0,0.0
2025,Açores,Lajes do Pico,Lajes do Pico,JPP,0,0.0
2025,Açores,Lajes do Pico,Lajes do Pico,MPT,0,0.0
2025,Açores,Lajes do Pico,Lajes do Pico,R.I.R.,0,0.0
2025,Açores,Lajes do Pico,Piedade,PPD/PSD.CDS-PP.PPM,161,49.85
2025,Açores,Lajes do Pico,Piedade,PS,109,33.75
2025,Açores,Lajes do Pico,Piedade,CH,25,7.74
2025,Açores,Lajes do Pico,Piedade,ADN,7,2.17
2025,Açores,Lajes do Pico,Piedade,PCP-PEV,6,1.86
2025,Açores,Lajes do Pico,Piedade,PAN,5,1.55
2025,Açores,Lajes do Pico,Piedade,IL,4,1.24
2025,Açores,Lajes do Pico,Piedade,L,4,1.24
2025,Açores,Lajes do Pico,Piedade,B.E.,1,0.31
2025,Açores,Lajes do Pico,Piedade,E,1,0.31
2025,Açores,Lajes do Pico,Piedade,JPP,0,0.0
2025,Açores,Lajes do Pico,Piedade,MPT,0,0.0
2025,Açores,Lajes do Pico,Piedade,R.I.R.,0,0.0
2025,Açores,Lajes do Pico,Ribeiras,PPD/PSD.CDS-PP.PPM,167,43.15
2025,Açores,Lajes do Pico,Ribeiras,PS,122,31.52
2025,Açores,Lajes do Pico,Ribeiras,CH,53,13.7
2025,Açores,Lajes do Pico,Ribeiras,PCP-PEV,11,2.84
2025,Açores,Lajes do Pico,Ribeiras,L,10,2.58
2025,Açores,Lajes do Pico,Ribeiras,B.E.,8,2.07
2025,Açores,Lajes do Pico,Ribeiras,ADN,7,1.81
2025,Açores,Lajes do Pico,Ribeiras,IL,6,1.55
2025,Açores,Lajes do Pico,Ribeiras,PAN,2,0.52
2025,Açores,Lajes do Pico,Ribeiras,R.I.R.,1,0.26
2025,Açores,Lajes do Pico,Ribeiras,E,0,0.0
2025,Açores,Lajes do Pico,Ribeiras,JPP,0,0.0
2025,Açores,Lajes do Pico,Ribeiras,MPT,0,0.0
2025,Açores,Lajes do Pico,Ribeirinha,PS,74,41.81
2025,Açores,Lajes do Pico,Ribeirinha,PPD/PSD.CDS-PP.PPM,69,38.98
2025,Açores,Lajes do Pico,Ribeirinha,CH,10,5.65
2025,Açores,Lajes do Pico,Ribeirinha,ADN,9,5.08
2025,Açores,Lajes do Pico,Ribeirinha,IL,6,3.39
2025,Açores,Lajes do Pico,Ribeirinha,B.E.,4,2.26
2025,Açores,Lajes do Pico,Ribeirinha,L,3,1.69
2025,Açores,Lajes do Pico,Ribeirinha,PAN,2,1.13
2025,Açores,Lajes do Pico,Ribeirinha,E,0,0.0
2025,Açores,Lajes do Pico,Ribeirinha,JPP,0,0.0
2025,Açores,Lajes do Pico,Ribeirinha,MPT,0,0.0
2025,Açores,Lajes do Pico,Ribeirinha,PCP-PEV,0,0.0
2025,Açores,Lajes do Pico,Ribeirinha,R.I.R.,0,0.0
2025,Açores,Lajes do Pico,São João,PPD/PSD.CDS-PP.PPM,118,49.58
2025,Açores,Lajes do Pico,São João,PS,64,26.89
2025,Açores,Lajes do Pico,São João,CH,38,15.97
2025,Açores,Lajes do Pico,São João,IL,5,2.1
2025,Açores,Lajes do Pico,São João,L,5,2.1
2025,Açores,Lajes do Pico,São João,ADN,3,1.26
2025,Açores,Lajes do Pico,São João,PCP-PEV,3,1.26
2025,Açores,Lajes do Pico,São João,JPP,1,0.42
2025,Açores,Lajes do Pico,São João,PAN,1,0.42
2025,Açores,Lajes do Pico,São João,B.E.,0,0.0
2025,Açores,Lajes do Pico,São João,E,0,0.0
2025,Açores,Lajes do Pico,São João,MPT,0,0.0
2025,Açores,Lajes do Pico,São João,R.I.R.,0,0.0
2025,Açores,Madalena,Bandeiras,PPD/PSD.CDS-PP.PPM,103,39.77
2025,Açores,Madalena,Bandeiras,CH,74,28.57
2025,Açores,Madalena,Bandeiras,PS,56,21.62
2025,Açores,Madalena,Bandeiras,B.E.,6,2.32
2025,Açores,Madalena,Bandeiras,ADN,5,1.93
2025,Açores,Madalena,Bandeiras,IL,5,1.93
2025,Açores,Madalena,Bandeiras,PAN,5,1.93
2025,Açores,Madalena,Bandeiras,L,4,1.54
2025,Açores,Madalena,Bandeiras,MPT,1,0.39
2025,Açores,Madalena,Bandeiras,E,0,0.0
2025,Açores,Madalena,Bandeiras,JPP,0,0.0
2025,Açores,Madalena,Bandeiras,PCP-PEV,0,0.0
2025,Açores,Madalena,Bandeiras,R.I.R.,0,0.0
2025,Açores,Madalena,Candelária,PPD/PSD.CDS-PP.PPM,143,38.44
2025,Açores,Madalena,Candelária,PS,112,30.11
2025,Açores,Madalena,Candelária,CH,73,19.62
2025,Açores,Madalena,Candelária,L,15,4.03
2025,Açores,Madalena,Candelária,PCP-PEV,10,2.69
2025,Açores,Madalena,Candelária,IL,9,2.42
2025,Açores,Madalena,Candelária,B.E.,4,1.08
2025,Açores,Madalena,Candelária,ADN,3,0.81
2025,Açores,Madalena,Candelária,PAN,3,0.81
2025,Açores,Madalena,Candelária,E,0,0.0
2025,Açores,Madalena,Candelária,JPP,0,0.0
2025,Açores,Madalena,Candelária,MPT,0,0.0
2025,Açores,Madalena,Candelária,R.I.R.,0,0.0
2025,Açores,Madalena,Criação Velha,PPD/PSD.CDS-PP.PPM,148,49.17
2025,Açores,Madalena,Criação Velha,PS,66,21.93
2025,Açores,Madalena,Criação Velha,CH,53,17.61
2025,Açores,Madalena,Criação Velha,IL,8,2.66
2025,Açores,Madalena,Criação Velha,B.E.,6,1.99
2025,Açores,Madalena,Criação Velha,L,6,1.99
2025,Açores,Madalena,Criação Velha,PCP-PEV,5,1.66
2025,Açores,Madalena,Criação Velha,ADN,4,1.33
2025,Açores,Madalena,Criação Velha,PAN,4,1.33
2025,Açores,Madalena,Criação Velha,E,1,0.33
2025,Açores,Madalena,Criação Velha,JPP,0,0.0
2025,Açores,Madalena,Criação Velha,MPT,0,0.0
2025,Açores,Madalena,Criação Velha,R.I.R.,0,0.0
2025,Açores,Madalena,Madalena,PPD/PSD.CDS-PP.PPM,507,47.29
2025,Açores,Madalena,Madalena,PS,203,18.94
2025,Açores,Madalena,Madalena,CH,192,17.91
2025,Açores,Madalena,Madalena,IL,48,4.48
2025,Açores,Madalena,Madalena,L,41,3.82
2025,Açores,Madalena,Madalena,PCP-PEV,23,2.15
2025,Açores,Madalena,Madalena,ADN,18,1.68
2025,Açores,Madalena,Madalena,B.E.,17,1.59
2025,Açores,Madalena,Madalena,PAN,14,1.31
2025,Açores,Madalena,Madalena,JPP,4,0.37
2025,Açores,Madalena,Madalena,MPT,2,0.19
2025,Açores,Madalena,Madalena,R.I.R.,2,0.19
2025,Açores,Madalena,Madalena,E,1,0.09
2025,Açores,Madalena,São Caetano,PPD/PSD.CDS-PP.PPM,109,55.05
2025,Açores,Madalena,São Caetano,PS,47,23.74
2025,Açores,Madalena,São Caetano,CH,23,11.62
2025,Açores,Madalena,São Caetano,ADN,5,2.53
2025,Açores,Madalena,São Caetano,B.E.,5,2.53
2025,Açores,Madalena,São Caetano,IL,4,2.02
2025,Açores,Madalena,São Caetano,PAN,4,2.02
2025,Açores,Madalena,São Caetano,PCP-PEV,1,0.51
2025,Açores,Madalena,São Caetano,E,0,0.0
2025,Açores,Madalena,São Caetano,JPP,0,0.0
2025,Açores,Madalena,São Caetano,L,0,0.0
2025,Açores,Madalena,São Caetano,MPT,0,0.0
2025,Açores,Madalena,São Caetano,R.I.R.,0,0.0
2025,Açores,Madalena,São Mateus,PPD/PSD.CDS-PP.PPM,132,41.77
2025,Açores,Madalena,São Mateus,PS,113,35.76
2025,Açores,Madalena,São Mateus,CH,46,14.56
2025,Açores,Madalena,São Mateus,B.E.,12,3.8
2025,Açores,Madalena,São Mateus,PCP-PEV,5,1.58
2025,Açores,Madalena,São Mateus,JPP,3,0.95
2025,Açores,Madalena,São Mateus,IL,2,0.63
2025,Açores,Madalena,São Mateus,ADN,1,0.32
2025,Açores,Madalena,São Mateus,PAN,1,0.32
2025,Açores,Madalena,São Mateus,R.I.R.,1,0.32
2025,Açores,Madalena,São Mateus,E,0,0.0
2025,Açores,Madalena,São Mateus,L,0,0.0
2025,Açores,Madalena,São Mateus,MPT,0,0.0
2025,Açores,Nordeste,Achada,PPD/PSD.CDS-PP.PPM,86,43.65
2025,Açores,Nordeste,Achada,PS,61,30.96
2025,Açores,Nordeste,Achada,CH,38,19.29
2025,Açores,Nordeste,Achada,PCP-PEV,4,2.03
2025,Açores,Nordeste,Achada,ADN,3,1.52
2025,Açores,Nordeste,Achada,PAN,2,1.02
2025,Açores,Nordeste,Achada,B.E.,1,0.51
2025,Açores,Nordeste,Achada,JPP,1,0.51
2025,Açores,Nordeste,Achada,L,1,0.51
2025,Açores,Nordeste,Achada,E,0,0.0
2025,Açores,Nordeste,Achada,IL,0,0.0
2025,Açores,Nordeste,Achada,MPT,0,0.0
2025,Açores,Nordeste,Achada,R.I.R.,0,0.0
2025,Açores,Nordeste,Achadinha,PPD/PSD.CDS-PP.PPM,69,33.33
2025,Açores,Nordeste,Achadinha,CH,62,29.95
2025,Açores,Nordeste,Achadinha,PS,62,29.95
2025,Açores,Nordeste,Achadinha,PAN,4,1.93
2025,Açores,Nordeste,Achadinha,IL,3,1.45
2025,Açores,Nordeste,Achadinha,ADN,2,0.97
2025,Açores,Nordeste,Achadinha,PCP-PEV,2,0.97
2025,Açores,Nordeste,Achadinha,R.I.R.,2,0.97
